time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170111T124843,159.5,7203,233167,159.7,6851,369730
20170111T124843,159.5,7803,233767,159.7,6851,369730
20170111T124843,159.5,8283,233647,159.7,6851,370330
20170111T124843,159.5,7803,233167,159.7,6851,370330
20170111T124843,159.5,7803,233167,159.7,6390,370469
20170111T124843,159.5,8110,233167,159.7,6390,370469
20170111T124843,159.5,8110,233167,159.7,6690,371230
20170111T124843,159.5,8110,233467,159.7,6090,370630
20170111T124843,159.5,8110,233167,159.7,5250,369790
20170111T124843,159.5,8110,231328,159.7,4876,369416
20170111T124843,159.6,131,230262,159.7,4876,370316
20170111T124843,159.6,131,230162,159.7,4262,369702
20170111T124843,159.6,131,228866,159.7,4562,370616
20170111T124843,159.6,131,228866,159.7,4862,370916
20170111T124843,159.6,131,228866,159.7,5462,371516
20170111T124843,159.6,131,228866,159.7,6062,372116
20170111T124843,159.6,131,228866,159.7,6562,372616
20170111T124843,159.6,889,229624,159.7,6562,372916
20170111T124843,159.6,989,229901,159.7,6562,372916
20170111T124844,159.6,908,231659,159.7,6562,373814
20170111T124844,159.6,858,231609,159.7,6562,373814
20170111T124844,159.6,100,230851,159.7,6562,373814
20170111T124844,159.6,1,230752,159.7,6562,373814
20170111T124844,159.6,1,230752,159.7,7162,374414
20170111T124844,159.5,9069,229851,159.7,7162,374414
20170111T124844,159.5,9069,229851,159.6,599,375013
20170111T124844,159.5,8469,229251,159.6,599,375013
20170111T124844,159.5,8469,229251,159.6,899,375313
20170111T124844,159.5,7869,228651,159.6,899,375313
20170111T124844,159.5,7255,228837,159.6,899,374513
20170111T124844,159.5,6948,228530,159.6,899,374513
20170111T124844,159.5,6666,228848,159.6,899,374430
20170111T124844,159.5,6666,229462,159.6,300,374350
20170111T124844,159.5,6666,229462,159.7,8293,374050
20170111T124844,159.5,7280,229462,159.7,8293,375450
20170111T124844,159.5,7280,229744,159.7,7851,375292
20170111T124844,159.5,6616,229080,159.7,7851,375292
20170111T124844,159.5,6591,229055,159.7,7851,375292
20170111T124844,159.5,6305,228769,159.7,7851,375292
20170111T124844,159.5,6305,228769,159.7,7334,374775
20170111T124844,159.5,6305,228769,159.6,300,375075
20170111T124844,159.5,5691,228155,159.6,300,375075
20170111T124844,159.5,5377,228455,159.6,300,375075
20170111T124844,159.5,4777,227855,159.6,300,375075
20170111T124844,159.5,4716,227794,159.6,300,375075
20170111T124844,159.5,5316,228394,159.6,300,375075
20170111T124844,159.5,5916,228994,159.6,300,375075
20170111T124844,159.5,5399,228477,159.6,300,375075
20170111T124844,159.5,6773,229851,159.6,300,375075
20170111T124844,159.5,6011,229089,159.6,300,375075
20170111T124844,159.5,5798,228876,159.6,300,375075
20170111T124844,159.5,5211,228289,159.6,300,375075
20170111T124844,159.5,4823,227901,159.6,300,375075
20170111T124844,159.5,4823,227901,159.6,1100,375875
20170111T124844,159.5,4823,227901,159.6,300,375075
20170111T124844,159.5,5623,229027,159.6,300,375142
20170111T124844,159.5,5623,229027,159.7,7396,374837
20170111T124844,159.5,6140,229544,159.7,7396,374837
20170111T124844,159.5,6754,229544,159.7,7396,374837
20170111T124844,159.5,6754,229544,159.7,7395,374836
20170111T124845,159.5,6754,229544,159.7,6895,374336
20170111T124846,159.5,6909,229699,159.7,6895,374718
20170111T124846,159.5,7559,230349,159.7,6895,374718
20170111T124846,159.5,6909,229699,159.7,6895,374718
20170111T124846,159.5,6909,229699,159.7,7181,375004
20170111T124848,159.5,14790,237580,159.7,7181,375004
20170111T124848,159.5,14790,237580,159.7,6567,374390
20170111T124849,159.5,14790,237580,159.7,7009,375444
20170111T124852,159.5,15127,237917,159.7,7009,375961
20170111T124852,159.5,15127,238517,159.7,6409,375361
20170111T124852,159.5,15727,239117,159.7,6409,375361
20170111T124852,159.5,16207,239897,159.7,6409,375361
20170111T124855,159.5,16729,240419,159.7,6409,375077
20170111T124855,159.5,16729,240419,159.7,5846,374514
20170111T124855,159.5,17036,240726,159.7,5846,374514
20170111T124900,159.6,555,241126,159.7,5846,374514
20170111T124900,159.6,1355,241126,159.7,5846,374514
20170111T124900,159.6,1355,241126,159.7,5785,374453
20170111T124903,159.6,555,240308,159.7,5785,374453
20170111T124918,159.6,555,232427,159.7,5499,374167
20170111T124920,159.6,677,232439,159.7,5499,374167
20170111T124928,159.6,1477,233239,159.7,5499,374167
20170111T124931,159.6,1537,233239,159.7,5499,374167
20170111T124939,159.6,737,232437,159.7,5499,374167
20170111T124940,159.6,1537,233237,159.7,5499,374167
20170111T124941,159.6,1537,233237,159.7,6021,374689
20170111T124941,159.6,737,232437,159.7,6021,374689
20170111T124958,159.6,1602,232965,159.7,6021,374689
20170111T125000,159.6,737,232100,159.7,6021,374689
20170111T125000,159.6,1566,232929,159.7,6021,374689
20170111T125001,159.6,1011,232374,159.7,6021,374689
20170111T125001,159.6,889,232252,159.7,6021,374689
20170111T125001,159.6,829,232192,159.7,6021,374689
20170111T125001,159.6,566,231929,159.7,6021,374689
20170111T125001,159.5,8613,230841,159.7,6021,374689
20170111T125001,159.5,8013,231041,159.7,6021,374689
20170111T125001,159.5,8013,231641,159.7,6621,375289
20170111T125001,159.5,7413,231041,159.7,6621,375289
20170111T125001,159.5,7413,231041,159.6,600,375889
20170111T125001,159.5,7413,231041,159.6,900,376189
20170111T125001,159.5,7413,231041,159.6,1500,376789
20170111T125001,159.5,6799,230427,159.6,1500,376789
20170111T125001,159.5,6492,230120,159.6,1500,375575
20170111T125001,159.5,6492,230120,159.6,2100,376789
20170111T125001,159.5,6492,230120,159.6,2900,377589
20170111T125001,159.5,6492,229834,159.6,3400,377289
20170111T125001,159.5,5975,229317,159.6,3400,377289
20170111T125001,159.5,5975,229317,159.6,3928,378424
20170111T125001,159.5,5495,228837,159.6,3928,379277
20170111T125002,159.5,5495,228837,159.6,4687,371953
20170111T125003,159.5,5495,228837,159.6,4987,372643
20170111T125011,159.5,5195,228537,159.6,4987,372643
20170111T125011,159.5,5195,228537,159.6,5287,372943
20170111T125011,159.5,4595,227937,159.6,5287,372943
20170111T125011,159.5,4295,227637,159.6,5287,372943
20170111T125011,159.5,3495,226837,159.6,5287,372943
20170111T125011,159.5,3495,226837,159.6,6076,373732
20170111T125017,159.5,4295,227637,159.6,6076,373732
20170111T125018,159.5,3495,226837,159.6,6076,373732
20170111T125024,159.5,4295,227637,159.6,6076,373732
20170111T125052,159.5,4741,228083,159.6,6076,374862
20170111T125055,159.5,4741,228663,159.6,5548,374334
20170111T125055,159.5,5041,228963,159.6,5548,374334
20170111T125055,159.5,5641,229563,159.6,5548,374334
20170111T125055,159.5,6174,230096,159.6,5548,374334
20170111T125055,159.5,6724,230646,159.6,5548,374334
20170111T125055,159.5,6174,230096,159.6,5548,374334
20170111T125055,159.5,6174,230096,159.6,4748,373534
20170111T125056,159.5,6474,230396,159.6,4748,373534
20170111T125056,159.5,6474,230396,159.6,4448,373234
20170111T125101,159.5,6474,230396,159.6,3689,373204
20170111T125105,159.5,6474,230396,159.6,3189,372704
20170111T125105,159.5,6474,230396,159.6,2589,372104
20170111T125105,159.5,6474,230396,159.6,1989,371504
20170111T125105,159.5,6474,230396,159.6,1389,370904
20170111T125105,159.5,6474,230396,159.6,1089,370604
20170111T125105,159.5,6474,230396,159.6,300,369815
20170111T125107,159.5,6474,230396,159.7,9806,369515
20170111T125107,159.6,800,231196,159.7,9806,369515
20170111T125107,159.6,800,231196,159.7,9192,370301
20170111T125107,159.5,7088,229796,159.7,9192,370301
20170111T125107,159.5,7088,229796,159.7,8592,369701
20170111T125107,159.5,7688,230396,159.7,8592,369701
20170111T125107,159.5,7995,229903,159.7,8592,369701
20170111T125107,159.5,7995,229903,159.7,8064,369173
20170111T125107,159.5,7995,229903,159.7,7603,369326
20170111T125107,159.5,7688,230996,159.7,7603,369326
20170111T125107,159.5,7088,230396,159.7,7603,369326
20170111T125107,159.5,7088,230396,159.7,6750,368473
20170111T125109,159.5,7088,230396,159.7,7350,369802
20170111T125117,159.5,7188,230496,159.7,7350,369802
20170111T125122,159.5,7188,230496,159.7,6621,369073
20170111T125132,159.5,6898,230206,159.7,6621,369073
20170111T125132,159.5,6365,229673,159.7,6621,369073
20170111T125132,159.5,6365,229673,159.7,7154,369606
20170111T125132,159.5,6365,229673,159.6,533,370139
20170111T125132,159.5,6365,229673,159.6,1133,370739
20170111T125132,159.5,5751,229059,159.6,1133,369339
20170111T125132,159.5,5751,229673,159.6,1433,369639
20170111T125132,159.5,5751,229673,159.6,833,369500
20170111T125140,159.5,5751,229673,159.6,1433,371294
20170111T125140,159.5,5751,229673,159.6,1733,371594
20170111T125140,159.5,5751,229673,159.6,2487,372348
20170111T125140,159.5,5751,229673,159.6,2987,372848
20170111T125140,159.5,5751,229673,159.6,3287,373148
20170111T125140,159.5,5751,229673,159.6,3887,373748
20170111T125140,159.5,5751,229673,159.6,4487,374348
20170111T125140,159.5,5751,229673,159.6,5295,375156
20170111T125140,159.5,5451,229373,159.6,5295,375156
20170111T125144,159.5,5151,229073,159.6,5295,375156
20170111T125147,159.5,5151,229073,159.6,5005,374866
20170111T125153,159.5,5975,229897,159.6,5005,374137
20170111T125155,159.5,5375,229297,159.6,5005,376137
20170111T125157,159.5,4575,228497,159.6,5005,375796
20170111T125157,159.5,5375,229297,159.6,5005,375796
20170111T125159,159.5,4575,228497,159.6,5005,375796
20170111T125200,159.5,5375,229297,159.6,5005,375796
20170111T125222,159.5,5375,229297,159.6,5405,376196
20170111T125237,159.5,5627,230245,159.6,5405,376196
20170111T125237,159.5,4827,229445,159.6,5405,376196
20170111T125239,159.5,5627,230245,159.6,5405,376196
20170111T125252,159.5,6227,230845,159.6,5405,376196
20170111T125252,159.5,6227,230845,159.6,5162,375953
20170111T125252,159.5,6770,231388,159.6,5162,375953
20170111T125252,159.5,7320,231938,159.6,5162,375953
20170111T125252,159.5,6770,231388,159.6,5162,375953
20170111T125252,159.5,7070,231688,159.6,5162,375953
20170111T125252,159.5,7370,231988,159.6,5162,375953
20170111T125255,159.5,7070,231688,159.6,5162,375953
20170111T125300,159.5,7854,232472,159.6,5162,375953
20170111T125351,159.5,8154,235098,159.6,5162,376953
20170111T125351,159.5,7611,234555,159.6,5162,376953
20170111T125351,159.5,7611,234555,159.6,5710,377501
20170111T125351,159.5,8211,235155,159.6,5710,377501
20170111T125351,159.5,7611,234555,159.6,5710,377501
20170111T125359,159.5,7311,233224,159.6,5710,377501
20170111T125401,159.5,6527,232440,159.6,5710,377501
20170111T125401,159.5,6690,232603,159.6,5710,377501
20170111T125404,159.5,6990,232903,159.6,5710,377501
20170111T125405,159.5,7538,233451,159.6,5710,377501
20170111T125405,159.5,7538,233451,159.6,5162,376953
20170111T125406,159.5,7538,233451,159.6,4562,376353
20170111T125406,159.5,7538,233451,159.6,3808,375599
20170111T125407,159.5,7917,233830,159.6,3808,375599
20170111T125407,159.5,8617,234530,159.6,3808,375599
20170111T125407,159.5,8617,234530,159.6,3308,375099
20170111T125407,159.5,8617,234530,159.6,2500,374291
20170111T125407,159.5,8617,234530,159.6,2200,373991
20170111T125409,159.5,8617,234530,159.6,1900,373691
20170111T125409,159.5,8617,234530,159.6,1300,373091
20170111T125409,159.5,8617,234530,159.6,700,372491
20170111T125409,159.5,8617,234530,159.6,400,372191
20170111T125409,159.5,9217,235130,159.6,400,371291
20170111T125409,159.5,9217,235130,159.7,7696,369505
20170111T125409,159.5,8517,234430,159.7,7696,369505
20170111T125409,159.5,9131,234430,159.7,7696,370905
20170111T125415,159.5,9131,234430,159.7,7096,370276
20170111T125415,159.5,20838,246137,159.7,7096,370276
20170111T125415,159.5,21386,246685,159.7,7096,370276
20170111T125415,159.5,21386,246685,159.7,6482,369662
20170111T125417,159.5,21386,245698,159.7,6021,368990
20170111T125421,159.6,300,245590,159.7,6021,368990
20170111T125421,159.6,1100,246390,159.7,6021,368990
20170111T125421,159.6,1648,246445,159.7,6021,368990
20170111T125421,159.6,1648,246445,159.7,5499,368468
20170111T125421,159.6,1648,247045,159.7,4899,367868
20170111T125421,159.6,2248,247645,159.7,4899,367868
20170111T125422,159.6,2248,247045,159.7,4099,367920
20170111T125422,159.6,2548,247345,159.7,4099,367920
20170111T125422,159.6,3148,247945,159.7,4099,367920
20170111T125422,159.6,3148,247945,159.7,4853,368674
20170111T125422,159.6,3148,247045,159.7,4553,368374
20170111T125422,159.6,3983,247055,159.7,4553,368374
20170111T125428,159.6,4283,246659,159.7,4553,368374
20170111T125432,159.6,4860,246673,159.7,4553,368374
20170111T125434,159.6,4860,234966,159.7,4853,368674
20170111T125434,159.6,4560,234666,159.7,4853,368674
20170111T125434,159.6,4260,234366,159.7,4853,368674
20170111T125434,159.6,3660,233766,159.7,4853,368674
20170111T125444,159.6,3112,233218,159.7,4853,368674
20170111T125450,159.6,3112,233218,159.7,5406,369227
20170111T125455,159.6,2312,232418,159.7,5406,369227
20170111T125455,159.6,1712,231818,159.7,5406,369227
20170111T125455,159.6,877,230983,159.7,5406,369227
20170111T125455,159.6,577,230683,159.7,5406,369227
20170111T125455,159.6,112,230218,159.7,5406,369227
20170111T125455,159.6,112,230218,159.7,6006,369827
20170111T125459,159.6,112,230218,159.7,6833,370654
20170111T125459,159.6,112,230218,159.7,7433,371254
20170111T125502,159.6,112,231210,159.7,7528,371632
20170111T125502,159.5,10590,231098,159.7,7528,371632
20170111T125502,159.5,9990,230498,159.7,7528,371632
20170111T125502,159.5,9190,229698,159.7,7528,371632
20170111T125502,159.5,10385,232293,159.7,7528,371632
20170111T125507,159.5,9785,230793,159.7,7528,371632
20170111T125507,159.5,9237,230245,159.7,7528,371632
20170111T125509,159.5,9237,230245,159.7,6928,371032
20170111T125509,159.5,20872,241880,159.7,6928,371032
20170111T125509,159.5,21472,242480,159.7,6928,371032
20170111T125509,159.5,21472,242480,159.7,6328,370432
20170111T125512,159.5,21472,242480,159.7,5501,369605
20170111T125526,159.5,21472,242480,159.7,5801,369905
20170111T125527,159.5,21472,242480,159.7,5501,369605
20170111T125529,159.5,20277,241285,159.7,5501,369605
20170111T125536,159.5,20277,241285,159.7,5801,369905
20170111T125536,159.5,20277,241285,159.6,300,370205
20170111T125536,159.5,19663,240671,159.6,300,368805
20170111T125536,159.5,19356,240364,159.6,300,369405
20170111T125536,159.5,19356,240978,159.6,2,369107
20170111T125536,159.5,19356,240978,159.7,7092,369182
20170111T125536,159.5,19970,240978,159.7,7092,369182
20170111T125536,159.5,19970,240978,159.7,6478,369968
20170111T125536,159.5,19970,240978,159.7,6476,370580
20170111T125536,159.5,19970,240978,159.7,6474,370578
20170111T125536,159.5,19970,240978,159.7,6472,370576
20170111T125537,159.5,20224,241232,159.7,6472,370576
20170111T125600,159.5,19972,240980,159.7,6472,370576
20170111T125602,159.5,20272,241280,159.7,6472,370576
20170111T125602,159.5,19972,240980,159.7,6472,370576
20170111T125603,159.5,19972,240980,159.6,1000,371576
20170111T125603,159.5,19972,240980,159.7,6472,370576
20170111T125603,159.5,19358,240366,159.7,6472,370576
20170111T125603,159.5,19358,240366,159.7,7086,370576
20170111T125603,159.5,19972,241594,159.7,7086,369176
20170111T125603,159.5,19972,241594,159.7,6472,368562
20170111T125603,159.5,20552,240980,159.7,6472,370576
20170111T125607,159.5,20767,241195,159.7,6472,370576
20170111T125609,159.5,20767,241195,159.7,6626,370730
20170111T125618,159.5,20767,241195,159.6,978,371708
20170111T125618,159.5,20153,240581,159.6,978,371708
20170111T125618,159.5,19573,240615,159.6,978,370308
20170111T125618,159.5,19573,240615,159.6,389,369719
20170111T125618,159.5,19573,240615,159.6,4,369325
20170111T125618,159.5,19573,240615,159.7,7230,369320
20170111T125618,159.6,600,241215,159.7,7230,369320
20170111T125618,159.5,19573,240001,159.7,7230,369320
20170111T125618,159.5,20187,240615,159.7,7230,369920
20170111T125618,159.5,20745,241173,159.7,7230,370720
20170111T125618,159.5,20745,241173,159.7,6616,370106
20170111T125618,159.5,21345,241173,159.7,6616,370106
20170111T125618,159.5,22145,241973,159.7,6616,370106
20170111T125618,159.5,22695,242323,159.7,6616,370720
20170111T125618,159.5,22695,243123,159.7,6063,370167
20170111T125618,159.5,21895,242923,159.7,6063,370167
20170111T125618,159.5,21295,242323,159.7,6063,370167
20170111T125618,159.5,21295,242323,159.7,6002,370106
20170111T125620,159.5,21295,242323,159.7,5702,369806
20170111T125621,159.6,327,242396,159.7,5702,369806
20170111T125622,159.6,885,243254,159.7,5702,369806
20170111T125622,159.6,1100,243561,159.7,5702,369806
20170111T125649,159.6,1546,232102,159.7,5702,369523
20170111T125651,159.6,1100,231656,159.7,5702,369523
20170111T125654,159.6,1100,231656,159.7,5548,369369
20170111T125654,159.6,542,231098,159.7,5548,369369
20170111T125654,159.6,542,231098,159.7,6111,369932
20170111T125654,159.6,1165,231721,159.7,6111,369932
20170111T125654,159.6,1265,231721,159.7,6111,369932
20170111T125657,159.6,1544,232000,159.7,6111,369932
20170111T125700,159.6,1544,232000,159.7,5548,369369
20170111T125702,159.6,1990,232446,159.7,5548,369369
20170111T125703,159.6,1367,231823,159.7,5548,369369
20170111T125703,159.6,2011,232467,159.7,5548,369369
20170111T125705,159.6,1565,232021,159.7,5548,369369
20170111T125709,159.6,2011,232467,159.7,5548,369369
20170111T125709,159.6,2311,232767,159.7,5548,369369
20170111T125709,159.6,2911,233367,159.7,5548,369369
20170111T125709,159.6,3211,233667,159.7,5548,369369
20170111T125712,159.6,2765,233221,159.7,5548,369369
20170111T125713,159.6,3211,233667,159.7,5548,369369
20170111T125715,159.6,2765,233221,159.7,5548,369369
20170111T125718,159.6,2465,232921,159.7,5548,369369
20170111T125719,159.6,2875,232951,159.7,5548,369369
20170111T125728,159.6,2275,232351,159.7,5548,369369
20170111T125743,159.6,2721,233797,159.7,5548,369669
20170111T125749,159.6,2275,233351,159.7,5548,369669
20170111T125757,159.6,2275,231651,159.7,6060,370181
20170111T125804,159.6,1631,230906,159.7,6060,370181
20170111T125804,159.6,2106,231381,159.7,6060,370181
20170111T125809,159.6,1906,231181,159.7,6060,369981
20170111T125811,159.6,1606,230881,159.7,6060,369981
20170111T125811,159.6,1479,230754,159.7,6060,369981
20170111T125831,159.6,1479,229863,159.7,5548,369469
20170111T125831,159.6,1779,230163,159.7,5548,369469
20170111T125831,159.6,2225,230609,159.7,5548,369469
20170111T125831,159.6,2525,230909,159.7,5548,369469
20170111T125836,159.6,3125,231509,159.7,5548,369469
20170111T125836,159.6,3725,232109,159.7,5548,369469
20170111T125840,159.6,4025,232409,159.7,5548,369469
